open_time,open,high,low,close,volume
2025-05-06 17:00:00,94186.30,94800.00,94175.90,94470.80,6489.468
2025-05-06 18:00:00,94470.90,95050.00,94449.70,95027.60,5723.990
2025-05-06 19:00:00,95027.70,95119.90,94864.40,94910.80,5795.895
2025-05-06 20:00:00,94910.80,94979.60,94568.70,94625.30,4389.095
2025-05-06 21:00:00,94625.30,94750.10,94400.00,94637.90,2879.971
2025-05-06 22:00:00,94637.90,96248.90,94623.70,96206.20,25713.772
2025-05-06 23:00:00,96206.30,96879.50,96053.80,96798.90,16278.166
2025-05-07 00:00:00,96798.90,97476.90,96716.10,97379.60,15740.615
2025-05-07 01:00:00,97379.50,97700.00,97150.00,97208.60,9817.201
2025-05-07 02:00:00,97208.70,97245.10,96412.30,96582.30,12638.704
2025-05-07 03:00:00,96582.40,96623.00,96153.20,96453.80,11055.723
2025-05-07 04:00:00,96453.80,96655.80,96371.00,96527.60,4115.039
2025-05-07 05:00:00,96527.60,96527.60,96268.00,96334.20,2896.174
2025-05-07 06:00:00,96334.20,96613.60,96311.20,96512.90,3546.174
2025-05-07 07:00:00,96513.00,96963.00,96505.80,96940.00,4557.147
2025-05-07 08:00:00,96940.00,97033.60,96805.40,96972.20,4067.352
2025-05-07 09:00:00,96972.20,97008.00,96814.40,96936.60,2750.440
2025-05-07 10:00:00,96936.60,97077.60,96783.00,96979.90,4627.687
2025-05-07 11:00:00,96979.90,97034.90,96882.40,97000.00,2923.195
2025-05-07 12:00:00,97000.00,97150.00,96815.00,96920.90,5908.365
2025-05-07 13:00:00,96921.00,97265.40,96655.20,96967.70,10562.539
2025-05-07 14:00:00,96967.70,97446.80,96745.00,96884.70,11942.387
2025-05-07 15:00:00,96884.60,97112.90,96710.90,96889.00,6543.692
2025-05-07 16:00:00,96889.00,96916.50,96458.60,96800.90,8832.958
2025-05-07 17:00:00,96801.00,96846.50,96146.70,96277.40,7350.970
2025-05-07 18:00:00,96277.40,96825.10,95837.90,96548.70,20597.601
2025-05-07 19:00:00,96548.80,96575.60,95718.50,96124.60,11647.710
2025-05-07 20:00:00,96124.50,96723.90,96015.10,96723.80,6071.156
2025-05-07 21:00:00,96723.90,97293.40,96604.70,97084.90,7153.379
2025-05-07 22:00:00,97084.90,97276.60,96972.30,97225.00,4371.698
2025-05-07 23:00:00,97225.00,97363.80,96918.60,96988.40,5549.236
2025-05-08 00:00:00,96988.40,97800.00,96831.50,97725.10,8181.972
2025-05-08 01:00:00,97725.00,98350.00,97550.00,97769.20,22571.656
2025-05-08 02:00:00,97769.10,98815.20,97769.10,98625.80,17282.141
2025-05-08 03:00:00,98625.90,99199.90,98482.00,99097.90,12581.954
2025-05-08 04:00:00,99098.00,99374.30,98876.40,98905.30,14313.681
2025-05-08 05:00:00,98905.30,99092.30,98685.60,98700.00,7649.525
2025-05-08 06:00:00,98700.00,98986.30,98680.10,98980.50,4364.852
2025-05-08 07:00:00,98980.50,99343.60,98980.40,99212.00,6617.500
2025-05-08 08:00:00,99212.10,99800.00,99165.20,99615.00,13268.958
2025-05-08 09:00:00,99615.00,99759.90,99496.70,99741.10,5470.843
2025-05-08 10:00:00,99741.10,99863.30,99633.40,99729.90,5509.639
2025-05-08 11:00:00,99729.90,99730.00,99369.80,99369.80,7468.058
2025-05-08 12:00:00,99369.90,99516.20,99214.60,99250.00,7458.594
2025-05-08 13:00:00,99250.00,99586.80,99050.10,99256.30,10759.389
2025-05-08 14:00:00,99256.30,99777.00,99104.00,99321.10,12669.062
2025-05-08 15:00:00,99321.10,101493.20,99264.70,100730.80,52192.954
2025-05-08 16:00:00,100730.90,101315.70,100550.00,101235.90,15099.831
2025-05-08 17:00:00,101235.90,101686.70,100746.60,100976.50,14510.971
2025-05-08 18:00:00,100976.50,101436.60,100918.30,101320.10,6165.195
2025-05-08 19:00:00,101320.00,101326.00,100913.70,101254.20,9071.128
2025-05-08 20:00:00,101254.30,102845.50,101231.70,102576.90,22312.968
2025-05-08 21:00:00,102576.80,104305.30,102080.00,102799.90,27116.022
2025-05-08 22:00:00,102800.00,103200.00,102362.50,102991.70,8067.031
2025-05-08 23:00:00,102991.60,103270.00,102746.20,103228.10,6718.545
2025-05-09 00:00:00,103228.00,103228.10,102511.00,102799.00,8389.459
2025-05-09 01:00:00,102799.00,103125.00,102525.00,103070.00,5424.311
2025-05-09 02:00:00,103070.10,103070.10,102466.90,102575.00,4974.328
2025-05-09 03:00:00,102574.90,102778.60,102327.90,102419.50,5555.903
2025-05-09 04:00:00,102419.50,102851.50,102345.70,102801.40,3833.889
2025-05-09 05:00:00,102801.30,102938.90,102560.00,102938.90,3435.904
2025-05-09 06:00:00,102938.90,103225.70,102885.50,103189.10,6175.905
2025-05-09 07:00:00,103189.00,104373.00,103091.00,103597.40,17649.934
2025-05-09 08:00:00,103597.40,103920.00,102613.60,102936.60,15556.053
2025-05-09 09:00:00,102936.60,103257.80,102376.50,102885.40,13443.066
2025-05-09 10:00:00,102885.40,103433.10,102752.90,103323.80,7440.770
2025-05-09 11:00:00,103323.80,103450.00,102632.40,102914.50,9982.215
2025-05-09 12:00:00,102914.50,103120.00,102762.10,102860.00,4633.008
2025-05-09 13:00:00,102860.10,103746.80,102777.00,103587.90,9684.679
2025-05-09 14:00:00,103587.90,103715.30,102358.00,103110.90,17751.274
2025-05-09 15:00:00,103111.00,103269.70,102644.00,102852.90,6613.899
2025-05-09 16:00:00,102853.00,102891.00,102240.00,102446.60,8183.391
2025-05-09 17:00:00,102446.70,103203.30,102293.40,103173.10,7766.491
2025-05-09 18:00:00,103173.10,103336.10,102902.60,103142.60,4155.219
2025-05-09 19:00:00,103142.70,103247.80,102832.50,103145.50,3318.936
2025-05-09 20:00:00,103145.50,103366.00,103093.70,103143.50,2632.652
2025-05-09 21:00:00,103143.50,103178.40,102739.60,102943.00,3037.166
2025-05-09 22:00:00,102943.10,103036.70,102711.10,102745.80,1780.583
2025-05-09 23:00:00,102745.90,102949.30,102700.00,102941.90,1464.887
2025-05-10 00:00:00,102941.90,103081.70,102784.00,102821.10,3361.081
2025-05-10 01:00:00,102821.00,103080.00,102817.50,102932.70,2192.295
2025-05-10 02:00:00,102932.80,103232.00,102903.60,103104.20,1912.147
2025-05-10 03:00:00,103104.20,103193.00,102938.10,103179.40,1571.208
2025-05-10 04:00:00,103179.30,103179.40,102997.30,103121.50,1725.063
2025-05-10 05:00:00,103121.60,103327.80,103057.10,103319.90,2594.178
2025-05-10 06:00:00,103319.90,103919.90,103319.90,103908.00,7850.392
2025-05-10 07:00:00,103907.90,104085.00,103585.00,103721.70,5964.478
2025-05-10 08:00:00,103721.70,104066.20,103413.30,103587.70,5762.292
2025-05-10 09:00:00,103587.70,103871.30,103311.00,103723.20,5551.513
2025-05-10 10:00:00,103723.20,103846.10,103538.40,103540.00,3261.979
2025-05-10 11:00:00,103540.00,103607.30,103329.10,103374.60,3954.127
2025-05-10 12:00:00,103374.70,103781.10,103369.10,103646.70,3542.358
2025-05-10 13:00:00,103646.60,103750.00,103481.90,103581.40,2450.630
2025-05-10 14:00:00,103581.40,103630.70,103364.00,103476.60,2641.516
2025-05-10 15:00:00,103476.60,103487.50,103038.70,103102.60,4972.757
2025-05-10 16:00:00,103102.60,103495.00,103090.60,103390.60,4093.864
2025-05-10 17:00:00,103390.60,103589.00,103111.00,103135.90,4665.227
2025-05-10 18:00:00,103135.80,103300.00,102940.00,103196.90,4237.033
2025-05-10 19:00:00,103197.00,103272.50,103045.00,103148.60,1751.678
2025-05-10 20:00:00,103148.70,103276.10,103016.20,103144.90,1490.450
2025-05-10 21:00:00,103144.90,103777.50,103116.10,103719.00,3389.513
2025-05-10 22:00:00,103719.00,103817.50,103508.30,103551.20,3460.069
2025-05-10 23:00:00,103551.20,105000.10,103523.40,104788.80,21988.689
2025-05-11 00:00:00,104788.80,104950.00,103886.90,104381.40,11197.461
2025-05-11 01:00:00,104381.50,104499.90,103816.50,104092.00,4983.285
2025-05-11 02:00:00,104092.00,104239.00,103406.30,103712.50,7235.202
2025-05-11 03:00:00,103712.50,104148.40,103600.00,103947.80,3860.879
2025-05-11 04:00:00,103947.80,104363.90,103940.40,104118.00,3893.323
2025-05-11 05:00:00,104118.00,104161.70,103766.00,103800.00,3152.910
2025-05-11 06:00:00,103800.00,103942.60,103560.00,103809.10,4158.754
2025-05-11 07:00:00,103809.20,103829.20,103283.30,103327.90,7773.698
2025-05-11 08:00:00,103327.80,103993.70,103321.00,103783.90,6860.469
2025-05-11 09:00:00,103783.90,104455.10,103780.80,104313.10,5469.808
2025-05-11 10:00:00,104313.10,104637.60,104158.60,104608.00,5624.512
2025-05-11 11:00:00,104608.10,104750.00,104319.20,104613.70,6090.493
2025-05-11 12:00:00,104613.70,104873.50,104485.10,104561.70,6182.500
2025-05-11 13:00:00,104561.80,104629.40,103897.60,103929.90,7592.466
2025-05-11 14:00:00,103930.00,104239.40,103726.60,104113.30,8880.948
2025-05-11 15:00:00,104113.30,104645.40,103854.60,104083.00,8257.049
2025-05-11 16:00:00,104082.90,104130.10,103691.90,103941.40,5497.963
2025-05-11 17:00:00,103941.40,104107.60,103737.50,103986.30,3461.316
2025-05-11 18:00:00,103986.30,104800.00,103802.70,104490.60,7876.731
2025-05-11 19:00:00,104490.60,104618.80,104301.60,104373.80,3885.616
2025-05-11 20:00:00,104373.80,104405.20,104109.60,104224.10,2374.438
2025-05-11 21:00:00,104224.10,104347.10,103900.00,104314.20,3462.357
2025-05-11 22:00:00,104314.20,104526.30,103502.40,103749.00,7664.161
2025-05-11 23:00:00,103749.10,104100.00,103710.00,104072.70,3700.082
2025-05-12 00:00:00,104072.70,104600.00,104022.70,104541.50,6065.412
2025-05-12 01:00:00,104541.40,105190.40,103700.00,103965.90,15558.851
2025-05-12 02:00:00,103965.90,104168.60,103664.80,103852.00,5136.758
2025-05-12 03:00:00,103851.90,104064.00,103669.90,104064.00,3661.789
2025-05-12 04:00:00,104064.00,104135.00,103777.00,104025.10,2918.546
2025-05-12 05:00:00,104025.10,104037.20,103696.30,103906.30,3221.471
2025-05-12 06:00:00,103906.40,104375.00,103752.30,104346.20,4309.508
2025-05-12 07:00:00,104346.20,105863.10,104101.60,104426.20,41702.704
2025-05-12 08:00:00,104426.30,104684.00,104016.50,104560.60,9396.281
2025-05-12 09:00:00,104560.60,104623.10,104313.90,104406.60,4020.986
2025-05-12 10:00:00,104406.60,104492.40,104099.90,104471.80,4205.756
2025-05-12 11:00:00,104471.80,104584.40,103550.00,103705.10,10013.287
2025-05-12 12:00:00,103705.00,104100.00,103663.00,103828.90,6570.342
2025-05-12 13:00:00,103828.90,104620.10,103614.10,104283.20,15701.002
2025-05-12 14:00:00,104283.20,104368.10,102510.00,102757.20,30005.582
2025-05-12 15:00:00,102757.20,103156.20,102345.00,102481.70,17878.915
2025-05-12 16:00:00,102481.80,103029.70,102380.00,102800.20,8751.838
2025-05-12 17:00:00,102800.10,103040.80,102475.80,102507.70,5071.115
2025-05-12 18:00:00,102507.60,102619.00,100678.00,101583.70,32616.074
2025-05-12 19:00:00,101583.60,102076.90,101440.00,101812.80,9408.580
2025-05-12 20:00:00,101812.90,102859.10,101728.30,102639.60,9175.727
2025-05-12 21:00:00,102639.50,102713.50,102314.80,102459.90,3267.318
2025-05-12 22:00:00,102460.00,102888.00,102306.10,102810.70,3560.501
2025-05-12 23:00:00,102812.50,103080.90,102737.10,102739.30,4324.356
2025-05-13 00:00:00,102739.30,102743.90,102119.40,102230.70,5127.444
2025-05-13 01:00:00,102230.70,102678.20,102028.00,102359.70,6418.442
2025-05-13 02:00:00,102359.70,102674.70,101643.20,102032.10,8361.569
2025-05-13 03:00:00,102032.10,102137.50,101400.00,101681.30,5704.466
2025-05-13 04:00:00,101681.30,102727.80,101580.40,102700.10,8462.433
2025-05-13 05:00:00,102700.00,102700.10,102222.00,102429.40,4060.465
2025-05-13 06:00:00,102429.50,102650.00,102288.50,102505.90,2816.279
2025-05-13 07:00:00,102505.90,102900.00,102502.70,102624.00,3118.982
2025-05-13 08:00:00,102624.00,102922.00,102507.60,102676.40,4509.190
2025-05-13 09:00:00,102676.50,103468.00,102676.40,103406.90,7597.826
2025-05-13 10:00:00,103407.00,103570.00,103214.50,103516.70,5248.480
2025-05-13 11:00:00,103516.80,103778.90,103408.30,103685.50,5331.477
2025-05-13 12:00:00,103685.50,103930.10,103370.00,103636.60,14289.860
2025-05-13 13:00:00,103636.60,103885.30,103333.70,103673.20,9152.886
2025-05-13 14:00:00,103674.00,103700.10,102762.90,103148.20,13641.091
2025-05-13 15:00:00,103148.20,103823.00,103090.00,103633.10,7759.192
2025-05-13 16:00:00,103633.00,104365.00,103488.20,103682.60,10764.263
2025-05-13 17:00:00,103682.70,104271.20,103656.10,104215.50,6218.486
2025-05-13 18:00:00,104215.50,104384.70,104035.00,104319.90,5014.433
2025-05-13 19:00:00,104320.00,104949.20,104100.60,104744.70,13691.270
2025-05-13 20:00:00,104744.70,104889.20,104345.60,104511.50,5229.216
2025-05-13 21:00:00,104511.50,104577.10,104128.20,104302.50,2942.085
2025-05-13 22:00:00,104302.50,104399.00,104036.50,104087.00,3402.648
2025-05-13 23:00:00,104087.00,104246.20,103795.50,104082.00,3505.845
2025-05-14 00:00:00,104082.00,104086.50,103703.70,103861.70,4144.257
2025-05-14 01:00:00,103861.70,104042.50,103639.00,103680.00,5532.795
2025-05-14 02:00:00,103680.00,103746.90,103445.90,103672.30,4378.422
2025-05-14 03:00:00,103672.40,103747.30,103409.00,103549.20,2863.944
2025-05-14 04:00:00,103549.10,103815.00,103422.80,103705.90,2835.644
