fundingTime,fundingRate
2025-01-25 12:00:00,0.00064920
2025-01-25 16:00:00.001000,0.00005000
2025-01-25 20:00:00.001000,0.00005000
2025-01-26 00:00:00,0.00005000
2025-01-26 04:00:00,0.00024191
2025-01-26 08:00:00,0.00005000
2025-01-26 12:00:00,0.00015218
2025-01-26 16:00:00,0.00005000
2025-01-26 20:00:00,0.00005000
2025-01-27 00:00:00,0.00005000
2025-01-27 04:00:00,0.00010732
2025-01-27 08:00:00,0.00005000
2025-01-27 12:00:00.001000,-0.00008979
2025-01-27 16:00:00,0.00005000
2025-01-27 20:00:00,0.00005000
2025-01-28 00:00:00,0.00005000
2025-01-28 04:00:00,0.00005000
2025-01-28 08:00:00,0.00005000
2025-01-28 12:00:00,0.00005000
2025-01-28 16:00:00,0.00005000
2025-01-28 20:00:00,-0.00003247
2025-01-29 00:00:00,-0.00003550
2025-01-29 04:00:00.001000,-0.00004927
2025-01-29 08:00:00,-0.00023091
2025-01-29 12:00:00,0.00005000
2025-01-29 16:00:00,0.00005000
2025-01-29 20:00:00,0.00014760
2025-01-30 00:00:00,-0.00001538
2025-01-30 04:00:00,0.00010865
2025-01-30 08:00:00,0.00005000
2025-01-30 12:00:00,0.00005000
2025-01-30 16:00:00,0.00005000
2025-01-30 20:00:00,0.00005000
2025-01-31 00:00:00,0.00005000
2025-01-31 04:00:00,0.00005000
2025-01-31 08:00:00,0.00005000
2025-01-31 12:00:00.001000,0.00029311
2025-01-31 16:00:00,0.00005000
2025-01-31 20:00:00,0.00005000
2025-02-01 00:00:00,0.00021904
2025-02-01 04:00:00,0.00005000
2025-02-01 08:00:00,0.00005000
2025-02-01 12:00:00,0.00005000
2025-02-01 16:00:00,0.00005000
2025-02-01 20:00:00,0.00005000
2025-02-02 00:00:00.001000,0.00001756
2025-02-02 04:00:00,-0.00011160
2025-02-02 08:00:00,0.00005000
2025-02-02 12:00:00,0.00005000
2025-02-02 16:00:00,0.00005000
2025-02-02 20:00:00,0.00005000
2025-02-03 00:00:00,0.00005000
2025-02-03 04:00:00,0.00005000
2025-02-03 08:00:00,0.00013354
2025-02-03 12:00:00,0.00005000
2025-02-03 16:00:00,-0.00021471
2025-02-03 20:00:00,0.00005000
2025-02-04 00:00:00,0.00005000
2025-02-04 04:00:00.001000,0.00005000
2025-02-04 08:00:00.001000,-0.00032560
2025-02-04 12:00:00.001000,-0.00038242
2025-02-04 16:00:00,-0.00003405
2025-02-04 20:00:00,-0.00003626
2025-02-05 00:00:00.001000,0.00005000
2025-02-05 04:00:00,-0.00021904
2025-02-05 08:00:00.001000,0.00005000
2025-02-05 12:00:00,0.00005000
2025-02-05 16:00:00,0.00005000
2025-02-05 20:00:00,0.00005000
2025-02-06 00:00:00.001000,0.00018271
2025-02-06 04:00:00.001000,0.00005000
2025-02-06 08:00:00.001000,0.00005000
2025-02-06 12:00:00,0.00014535
2025-02-06 16:00:00,0.00005000
2025-02-06 20:00:00,-0.00007084
2025-02-07 00:00:00,-0.00007328
2025-02-07 04:00:00,0.00005000
2025-02-07 08:00:00,0.00005000
2025-02-07 12:00:00,0.00005000
2025-02-07 16:00:00,0.00005000
2025-02-07 20:00:00,0.00005000
2025-02-08 00:00:00,0.00005000
2025-02-08 04:00:00,0.00005000
2025-02-08 08:00:00,0.00005000
2025-02-08 12:00:00,0.00005000
2025-02-08 16:00:00,0.00005000
2025-02-08 20:00:00,0.00022307
2025-02-09 00:00:00,0.00045687
2025-02-09 04:00:00,0.00039852
2025-02-09 08:00:00,0.00005000
2025-02-09 12:00:00,0.00005000
2025-02-09 16:00:00,0.00005000
2025-02-09 20:00:00.007000,0.00005000
2025-02-10 00:00:00,0.00005872
2025-02-10 04:00:00,0.00005000
2025-02-10 08:00:00,0.00005000
2025-02-10 12:00:00,-0.00015897
2025-02-10 16:00:00,0.00005000
2025-02-10 20:00:00.001000,0.00005000
